unix,date,symbol,open,high,low,close,Volume BNB,Volume USDT,tradecount
1641513600000,2022-01-07 00:00:00,BNB/USDT,472.60000000,473.90000000,437.50000000,448.10000000,1331260.03000000,600028684.19460000,615848
1641427200000,2022-01-06 00:00:00,BNB/USDT,474.20000000,481.30000000,458.80000000,472.60000000,986669.90000000,462959866.66690000,543241
1641340800000,2022-01-05 00:00:00,BNB/USDT,506.90000000,516.00000000,457.00000000,474.10000000,985152.00400000,487039058.78700000,629399
1641254400000,2022-01-04 00:00:00,BNB/USDT,511.90000000,520.00000000,502.00000000,506.90000000,687436.63800000,351709153.03180000,481805
1641168000000,2022-01-03 00:00:00,BNB/USDT,531.00000000,532.80000000,510.00000000,511.90000000,663841.02100000,345896511.27780000,463331
1641081600000,2022-01-02 00:00:00,BNB/USDT,527.40000000,533.90000000,518.00000000,531.00000000,404475.54100000,212693827.93760000,346252
1640995200000,2022-01-01 00:00:00,BNB/USDT,511.50000000,527.90000000,511.40000000,527.30000000,446171.54100000,231696121.29960000,329538
1640908800000,2021-12-31 00:00:00,BNB/USDT,518.60000000,528.30000000,506.00000000,511.40000000,677844.74900000,350384267.70000000,449243
1640822400000,2021-12-30 00:00:00,BNB/USDT,514.50000000,527.80000000,508.30000000,518.50000000,639166.71700000,331680388.35520000,431967
1640736000000,2021-12-29 00:00:00,BNB/USDT,534.20000000,540.50000000,510.30000000,514.50000000,740117.86700000,390415720.31180000,498434
1640649600000,2021-12-28 00:00:00,BNB/USDT,563.70000000,563.70000000,528.40000000,534.20000000,1002556.27100000,547720713.50120000,627465
1640563200000,2021-12-27 00:00:00,BNB/USDT,546.50000000,572.00000000,543.10000000,563.70000000,803370.28300000,448414224.89620000,556275
1640476800000,2021-12-26 00:00:00,BNB/USDT,547.40000000,549.30000000,535.60000000,546.40000000,536338.77500000,291474552.83520000,398373
1640390400000,2021-12-25 00:00:00,BNB/USDT,542.10000000,550.50000000,539.10000000,547.40000000,455399.79300000,248401383.15920000,359677
1640304000000,2021-12-24 00:00:00,BNB/USDT,549.00000000,554.40000000,537.40000000,542.10000000,665439.81000000,363633383.31020000,514371
1640217600000,2021-12-23 00:00:00,BNB/USDT,533.60000000,552.60000000,524.30000000,549.00000000,844421.95400000,452954925.06650000,601818
1640131200000,2021-12-22 00:00:00,BNB/USDT,528.40000000,545.00000000,527.20000000,533.60000000,721787.10900000,386718252.46130000,534390
1640044800000,2021-12-21 00:00:00,BNB/USDT,524.00000000,535.70000000,509.80000000,528.30000000,686439.70800000,362435440.61590000,468897
1639958400000,2021-12-20 00:00:00,BNB/USDT,529.80000000,534.80000000,505.60000000,524.00000000,727454.21200000,377351552.62860000,503004
1639872000000,2021-12-19 00:00:00,BNB/USDT,533.90000000,544.40000000,527.10000000,529.80000000,540256.68400000,289149894.65720000,398493
1639785600000,2021-12-18 00:00:00,BNB/USDT,525.50000000,537.80000000,515.00000000,533.90000000,580436.09800000,306816951.28160000,429085
1639699200000,2021-12-17 00:00:00,BNB/USDT,526.20000000,535.80000000,511.00000000,525.50000000,921732.76300000,484731644.04890000,636038
1639612800000,2021-12-16 00:00:00,BNB/USDT,541.10000000,545.30000000,524.80000000,526.20000000,735504.68200000,394779330.60260000,562102
1639526400000,2021-12-15 00:00:00,BNB/USDT,528.00000000,546.70000000,501.60000000,541.10000000,1147515.30500000,604825337.55880000,798472
1639440000000,2021-12-14 00:00:00,BNB/USDT,521.00000000,535.80000000,509.70000000,528.10000000,1263782.10100000,660926721.89580000,832636
1639353600000,2021-12-13 00:00:00,BNB/USDT,570.30000000,572.20000000,511.10000000,521.00000000,1037150.70500000,558660545.48290000,678583
1639267200000,2021-12-12 00:00:00,BNB/USDT,564.60000000,574.80000000,559.30000000,570.30000000,544940.33600000,308334857.27140000,476827
1639180800000,2021-12-11 00:00:00,BNB/USDT,552.50000000,572.70000000,542.00000000,564.50000000,950448.47400000,529027286.02630000,649423
1639094400000,2021-12-10 00:00:00,BNB/USDT,570.20000000,595.10000000,550.20000000,552.40000000,1083121.56400000,621292933.92600000,730571
1639008000000,2021-12-09 00:00:00,BNB/USDT,607.30000000,617.00000000,567.70000000,570.20000000,1096635.01200000,648380380.71780000,772261
1638921600000,2021-12-08 00:00:00,BNB/USDT,578.70000000,607.60000000,567.00000000,607.20000000,1113215.44900000,651285928.03830000,805159
1638835200000,2021-12-07 00:00:00,BNB/USDT,587.50000000,594.10000000,572.20000000,578.70000000,1017363.94300000,595103047.97730000,807295
1638748800000,2021-12-06 00:00:00,BNB/USDT,557.70000000,593.00000000,533.00000000,587.50000000,2005928.93200000,1119432809.52910000,1152308
1638662400000,2021-12-05 00:00:00,BNB/USDT,568.50000000,582.00000000,539.90000000,557.80000000,1258393.72000000,707167735.80360000,749846
1638576000000,2021-12-04 00:00:00,BNB/USDT,595.10000000,596.00000000,489.20000000,568.60000000,2611783.64700000,1425050943.37210000,1498320
1638489600000,2021-12-03 00:00:00,BNB/USDT,619.90000000,628.00000000,574.00000000,595.00000000,1250950.16700000,758470254.73180000,903964
1638403200000,2021-12-02 00:00:00,BNB/USDT,627.50000000,630.90000000,605.50000000,619.90000000,1104596.88100000,685357094.98240000,776160
1638316800000,2021-12-01 00:00:00,BNB/USDT,622.50000000,649.80000000,618.20000000,627.50000000,1384101.08700000,879872431.15190000,973369
1638230400000,2021-11-30 00:00:00,BNB/USDT,623.50000000,635.00000000,602.60000000,622.50000000,1380656.20500000,858030125.97870000,1002401
1638144000000,2021-11-29 00:00:00,BNB/USDT,611.40000000,629.00000000,601.60000000,623.40000000,1090520.86400000,672538451.69030000,866073
1638057600000,2021-11-28 00:00:00,BNB/USDT,599.90000000,612.90000000,571.60000000,611.30000000,1281130.35100000,757806021.78600000,850287
1637971200000,2021-11-27 00:00:00,BNB/USDT,587.20000000,621.30000000,582.60000000,599.90000000,1183849.36000000,712876474.92660000,834017
1637884800000,2021-11-26 00:00:00,BNB/USDT,639.10000000,657.90000000,564.20000000,587.30000000,2413553.43900000,1447846558.55730000,1595124
1637798400000,2021-11-25 00:00:00,BNB/USDT,590.40000000,650.00000000,587.40000000,639.10000000,1536194.04200000,958625175.41050000,1281222
1637712000000,2021-11-24 00:00:00,BNB/USDT,591.10000000,594.30000000,576.80000000,590.30000000,1079667.80300000,632805869.19180000,849926
1637625600000,2021-11-23 00:00:00,BNB/USDT,559.40000000,605.00000000,557.90000000,591.10000000,1202541.91700000,700415875.45910000,861890
1637539200000,2021-11-22 00:00:00,BNB/USDT,584.00000000,585.50000000,553.80000000,559.30000000,1141002.75500000,650028588.51660000,773893
1637452800000,2021-11-21 00:00:00,BNB/USDT,604.40000000,605.20000000,579.60000000,584.00000000,970133.80700000,572049351.41200000,813817
1637366400000,2021-11-20 00:00:00,BNB/USDT,581.00000000,604.80000000,572.60000000,604.30000000,1119517.13100000,657161664.31580000,879969
1637280000000,2021-11-19 00:00:00,BNB/USDT,531.90000000,585.50000000,523.90000000,581.00000000,1300787.95800000,726611378.23760000,899077
1637193600000,2021-11-18 00:00:00,BNB/USDT,577.90000000,588.20000000,510.00000000,531.80000000,1750338.42800000,965930426.15070000,1064211
1637107200000,2021-11-17 00:00:00,BNB/USDT,588.80000000,592.60000000,553.70000000,578.00000000,1453408.55500000,832762537.52070000,931271
1637020800000,2021-11-16 00:00:00,BNB/USDT,633.90000000,635.20000000,573.70000000,588.70000000,2200954.90300000,1320193365.09540000,1606754
1636934400000,2021-11-15 00:00:00,BNB/USDT,650.70000000,659.50000000,630.30000000,633.80000000,953989.63400000,615298900.66270000,1026712
1636848000000,2021-11-14 00:00:00,BNB/USDT,649.50000000,661.00000000,634.50000000,650.80000000,933689.13900000,605300515.24650000,849977
1636761600000,2021-11-13 00:00:00,BNB/USDT,626.80000000,655.00000000,619.60000000,649.50000000,900107.75700000,574247361.35260000,837297
1636675200000,2021-11-12 00:00:00,BNB/USDT,628.40000000,634.50000000,602.70000000,626.90000000,1012909.08800000,628792038.92680000,808543
1636588800000,2021-11-11 00:00:00,BNB/USDT,614.20000000,635.20000000,605.70000000,628.40000000,1019740.94900000,635981486.49010000,964876
1636502400000,2021-11-10 00:00:00,BNB/USDT,635.00000000,662.90000000,573.00000000,614.10000000,1814654.08600000,1144508386.26030000,1566685
1636416000000,2021-11-09 00:00:00,BNB/USDT,653.60000000,656.70000000,631.90000000,635.00000000,879119.39800000,565719151.08850000,913767
1636329600000,2021-11-08 00:00:00,BNB/USDT,649.50000000,655.70000000,631.00000000,653.50000000,1290096.38400000,829833782.42090000,1107452
1636243200000,2021-11-07 00:00:00,BNB/USDT,637.70000000,669.30000000,630.50000000,649.60000000,1476373.24870000,968328578.14236300,1237108
1636156800000,2021-11-06 00:00:00,BNB/USDT,607.30000000,637.80000000,595.10000000,637.70000000,1366385.95700000,838291690.08416100,1130633
1636070400000,2021-11-05 00:00:00,BNB/USDT,558.80000000,616.90000000,554.10000000,607.30000000,1989945.54330000,1187156588.99705400,1493105
1635984000000,2021-11-04 00:00:00,BNB/USDT,568.40000000,568.90000000,543.60000000,558.70000000,1052950.03300000,584534661.62080000,949944
1635897600000,2021-11-03 00:00:00,BNB/USDT,554.40000000,570.10000000,537.50000000,568.40000000,1262766.59960000,699196827.64701200,1110367
1635811200000,2021-11-02 00:00:00,BNB/USDT,551.30000000,564.00000000,537.40000000,554.40000000,1153919.13990000,635985237.92559500,1103251
1635724800000,2021-11-01 00:00:00,BNB/USDT,524.60000000,551.90000000,511.00000000,551.30000000,1274272.08510000,679389556.77009100,1045678
1635638400000,2021-10-31 00:00:00,BNB/USDT,528.40000000,535.00000000,508.90000000,524.60000000,1018991.81900000,532431987.40440000,914156
1635552000000,2021-10-30 00:00:00,BNB/USDT,530.30000000,540.50000000,510.20000000,528.30000000,1095033.12640000,575511112.87632300,1048477
1635465600000,2021-10-29 00:00:00,BNB/USDT,492.00000000,533.61000000,487.60000000,530.30000000,1411851.43940000,720241822.82567200,1222937
1635379200000,2021-10-28 00:00:00,BNB/USDT,448.70000000,494.80000000,446.40000000,491.90000000,1523900.00600000,724786890.24030000,1074597
1635292800000,2021-10-27 00:00:00,BNB/USDT,478.20000000,486.40000000,435.30000000,448.70000000,1370950.21400000,630367975.44750000,973507
1635206400000,2021-10-26 00:00:00,BNB/USDT,485.10000000,489.80000000,473.50000000,478.10000000,702610.18400000,340191955.26340000,589181
1635120000000,2021-10-25 00:00:00,BNB/USDT,475.80000000,488.60000000,474.70000000,485.10000000,632116.76100000,305600064.91520000,548234
1635033600000,2021-10-24 00:00:00,BNB/USDT,485.50000000,486.50000000,467.80000000,475.80000000,590939.03100000,281745798.08970000,483168
1634947200000,2021-10-23 00:00:00,BNB/USDT,479.30000000,485.70000000,472.60000000,485.50000000,521970.79500000,250907116.86120000,425737
1634860800000,2021-10-22 00:00:00,BNB/USDT,470.90000000,498.00000000,470.70000000,479.30000000,1118876.63800000,541705782.63950000,722480
1634774400000,2021-10-21 00:00:00,BNB/USDT,501.30000000,504.90000000,466.00000000,470.90000000,1851835.92900000,900310066.44350000,1225287
1634688000000,2021-10-20 00:00:00,BNB/USDT,488.10000000,505.90000000,481.30000000,501.30000000,946412.94000000,467959376.39720000,693317
1634601600000,2021-10-19 00:00:00,BNB/USDT,485.00000000,497.60000000,480.30000000,488.10000000,912494.96900000,445294411.09350000,685710
1634515200000,2021-10-18 00:00:00,BNB/USDT,471.00000000,487.60000000,466.40000000,484.90000000,1091006.03100000,518750531.87730000,694852
1634428800000,2021-10-17 00:00:00,BNB/USDT,465.80000000,472.40000000,454.20000000,470.90000000,890609.84900000,414577714.95900000,546483
1634342400000,2021-10-16 00:00:00,BNB/USDT,474.50000000,484.70000000,423.00000000,465.80000000,1040477.57100000,490585492.10440000,718791
1634256000000,2021-10-15 00:00:00,BNB/USDT,472.70000000,478.00000000,450.80000000,474.50000000,1508188.78700000,702474058.15540000,882619
1634169600000,2021-10-14 00:00:00,BNB/USDT,470.70000000,482.80000000,461.20000000,472.70000000,1431305.92500000,676261023.81674400,845772
1634083200000,2021-10-13 00:00:00,BNB/USDT,444.10000000,471.80000000,432.30000000,470.80000000,3383303.43900000,1542057671.38910000,1576761
1633996800000,2021-10-12 00:00:00,BNB/USDT,413.20000000,444.50000000,392.20000000,444.20000000,1966630.18300000,829580710.11620000,953219
1633910400000,2021-10-11 00:00:00,BNB/USDT,404.00000000,424.00000000,399.80000000,413.10000000,759924.88400000,314882971.60980000,509680
1633824000000,2021-10-10 00:00:00,BNB/USDT,421.90000000,422.30000000,402.00000000,404.10000000,729380.96300000,302884829.94520000,500068
1633737600000,2021-10-09 00:00:00,BNB/USDT,419.30000000,426.00000000,416.00000000,421.90000000,632123.52600000,266856749.21730000,455659
1633651200000,2021-10-08 00:00:00,BNB/USDT,438.50000000,441.60000000,415.70000000,419.20000000,1505999.18800000,644030609.22690000,944084
1633564800000,2021-10-07 00:00:00,BNB/USDT,434.90000000,450.00000000,423.60000000,438.50000000,1159098.74470000,509653579.83040000,736772
1633478400000,2021-10-06 00:00:00,BNB/USDT,442.00000000,442.80000000,414.70000000,434.90000000,1245088.68300000,537791098.80150000,758834
1633392000000,2021-10-05 00:00:00,BNB/USDT,426.40000000,444.00000000,424.00000000,442.10000000,883699.82800000,385403145.05970000,623411
1633305600000,2021-10-04 00:00:00,BNB/USDT,430.50000000,430.90000000,410.90000000,426.30000000,974423.35900000,410376184.39930000,557908
1633219200000,2021-10-03 00:00:00,BNB/USDT,427.00000000,437.20000000,421.50000000,430.50000000,820910.79200000,352575425.70360000,519696
1633132800000,2021-10-02 00:00:00,BNB/USDT,421.40000000,438.20000000,410.60000000,427.10000000,1039006.51800000,441907791.72760000,604611
1633046400000,2021-10-01 00:00:00,BNB/USDT,387.50000000,423.40000000,381.50000000,421.50000000,1440336.04100000,584311192.71600000,727854
1632960000000,2021-09-30 00:00:00,BNB/USDT,367.70000000,388.80000000,366.40000000,387.50000000,1163674.20600000,439628574.41840000,551245
1632873600000,2021-09-29 00:00:00,BNB/USDT,332.90000000,375.40000000,331.20000000,367.70000000,1696420.04500000,612547661.88390000,653011
1632787200000,2021-09-28 00:00:00,BNB/USDT,335.50000000,344.60000000,330.00000000,333.00000000,922077.22700000,310828343.69740000,417006
1632700800000,2021-09-27 00:00:00,BNB/USDT,344.00000000,357.60000000,335.00000000,335.50000000,956544.06900000,332372476.51150000,457187
1632614400000,2021-09-26 00:00:00,BNB/USDT,349.60000000,353.00000000,320.00000000,344.00000000,1538759.16180000,521735683.85030100,622577
1632528000000,2021-09-25 00:00:00,BNB/USDT,355.00000000,360.80000000,343.20000000,349.60000000,916797.61700000,322522702.06660000,418464
1632441600000,2021-09-24 00:00:00,BNB/USDT,383.50000000,385.30000000,333.60000000,355.00000000,1718950.21900000,611327922.31823400,748096
1632355200000,2021-09-23 00:00:00,BNB/USDT,378.90000000,384.60000000,369.00000000,383.50000000,992215.17600000,374836991.56990000,519442
1632268800000,2021-09-22 00:00:00,BNB/USDT,344.40000000,379.90000000,342.30000000,379.00000000,1085212.97200000,394051611.60320000,597515
1632182400000,2021-09-21 00:00:00,BNB/USDT,364.10000000,376.00000000,336.80000000,344.40000000,1577059.12610000,566624712.03119900,763984
1632096000000,2021-09-20 00:00:00,BNB/USDT,408.50000000,410.10000000,353.70000000,364.10000000,1865673.94010000,703797628.79795600,977685
1632009600000,2021-09-19 00:00:00,BNB/USDT,410.80000000,419.00000000,402.80000000,408.60000000,743095.72100000,305428364.01040000,528398
1631923200000,2021-09-18 00:00:00,BNB/USDT,406.80000000,420.00000000,401.50000000,410.70000000,733479.73900000,303442614.61760000,506743
1631836800000,2021-09-17 00:00:00,BNB/USDT,424.20000000,426.00000000,400.40000000,406.60000000,844137.72700000,349222596.77810000,522901
1631750400000,2021-09-16 00:00:00,BNB/USDT,431.20000000,435.00000000,415.60000000,424.30000000,1037049.02000000,442117531.72710000,617329
1631664000000,2021-09-15 00:00:00,BNB/USDT,414.30000000,438.00000000,409.60000000,431.30000000,1182055.63100000,502438326.37070000,635488
1631577600000,2021-09-14 00:00:00,BNB/USDT,399.10000000,414.70000000,395.70000000,414.30000000,930635.79200000,376195780.15790000,532901
1631491200000,2021-09-13 00:00:00,BNB/USDT,416.40000000,419.70000000,383.00000000,399.10000000,1531654.71900000,609769200.40370000,690953
1631404800000,2021-09-12 00:00:00,BNB/USDT,405.00000000,421.50000000,397.40000000,416.30000000,981402.88300000,405085778.08380000,522393
1631318400000,2021-09-11 00:00:00,BNB/USDT,401.40000000,415.30000000,399.30000000,405.10000000,922767.05500000,376762491.34780000,470341
1631232000000,2021-09-10 00:00:00,BNB/USDT,421.30000000,439.40000000,393.20000000,401.40000000,1528906.75100000,632034252.05290000,746322
1631145600000,2021-09-09 00:00:00,BNB/USDT,415.20000000,436.10000000,403.40000000,421.30000000,1543293.22100000,644440971.82150000,778617
1631059200000,2021-09-08 00:00:00,BNB/USDT,418.70000000,425.50000000,382.30000000,415.00000000,2058507.11000000,841566323.66550000,884760
1630972800000,2021-09-07 00:00:00,BNB/USDT,496.10000000,504.80000000,369.00000000,418.70000000,3358688.12290000,1479395491.55728600,1548603
1630886400000,2021-09-06 00:00:00,BNB/USDT,504.90000000,509.00000000,486.90000000,496.10000000,1121398.97800000,559438324.51250000,718084
1630800000000,2021-09-05 00:00:00,BNB/USDT,497.80000000,505.20000000,488.40000000,504.80000000,878406.04500000,436390403.43930000,598313
1630713600000,2021-09-04 00:00:00,BNB/USDT,488.40000000,509.90000000,485.20000000,497.70000000,1248261.62770000,619851481.25859100,713105
1630627200000,2021-09-03 00:00:00,BNB/USDT,483.60000000,495.00000000,473.00000000,488.50000000,1094104.74200000,533570500.43330000,652207
1630540800000,2021-09-02 00:00:00,BNB/USDT,489.50000000,504.70000000,478.00000000,483.70000000,1245680.69880000,611758853.50143600,787674
1630454400000,2021-09-01 00:00:00,BNB/USDT,463.90000000,490.00000000,455.10000000,489.40000000,1320635.94000000,627928762.56250000,702925
1630368000000,2021-08-31 00:00:00,BNB/USDT,460.20000000,477.80000000,448.20000000,463.90000000,1477345.55520000,687097552.05356100,753856
1630281600000,2021-08-30 00:00:00,BNB/USDT,479.70000000,480.90000000,457.00000000,460.30000000,1125497.96120000,532177068.40775700,645920
1630195200000,2021-08-29 00:00:00,BNB/USDT,486.10000000,495.50000000,475.00000000,479.70000000,910773.93900000,441423115.55930000,535858
1630108800000,2021-08-28 00:00:00,BNB/USDT,494.60000000,497.00000000,482.30000000,486.20000000,891854.58380000,434757166.85392100,647241
