unix,date,symbol,open,high,low,close,Volume NEO,Volume USDT,tradecount
1549497600000,2019-02-07 00:00:00,NEO/USDT,6.86200000,7.00000000,6.82200000,6.93300000,170441.20300000,1176115.50796900,4979
1549411200000,2019-02-06 00:00:00,NEO/USDT,7.00100000,7.03900000,6.70000000,6.86900000,354158.07500000,2420609.94677900,9145
1549324800000,2019-02-05 00:00:00,NEO/USDT,7.05300000,7.14600000,6.93100000,6.99100000,211317.07700000,1488240.99100300,5550
1549238400000,2019-02-04 00:00:00,NEO/USDT,7.01200000,7.16000000,6.97200000,7.05100000,222764.74400000,1576653.10038400,5696
1549152000000,2019-02-03 00:00:00,NEO/USDT,7.24300000,7.25600000,6.92100000,7.01600000,277228.41000000,1957674.86207200,7615
1549065600000,2019-02-02 00:00:00,NEO/USDT,6.96300000,7.26200000,6.82800000,7.23700000,305304.93500000,2158689.29280900,7894
1548979200000,2019-02-01 00:00:00,NEO/USDT,6.86500000,7.05000000,6.72000000,6.96700000,247335.06400000,1704003.23019200,6541
1548892800000,2019-01-31 00:00:00,NEO/USDT,7.04700000,7.15800000,6.75300000,6.86100000,269602.54200000,1870960.33484400,8114
1548806400000,2019-01-30 00:00:00,NEO/USDT,6.97900000,7.13000000,6.77400000,7.04800000,381556.39000000,2664161.66552100,10760
1548720000000,2019-01-29 00:00:00,NEO/USDT,6.92100000,7.12800000,6.66600000,6.97900000,425584.58900000,2944867.30239900,11358
1548633600000,2019-01-28 00:00:00,NEO/USDT,7.33600000,7.37300000,6.72300000,6.92100000,619226.14000000,4305412.45323900,15326
1548547200000,2019-01-27 00:00:00,NEO/USDT,7.43800000,7.55800000,7.14600000,7.33600000,377988.34700000,2783087.08930900,9234
1548460800000,2019-01-26 00:00:00,NEO/USDT,7.49300000,7.65000000,7.40600000,7.43800000,216116.21000000,1625676.17057700,5646
1548374400000,2019-01-25 00:00:00,NEO/USDT,7.64300000,7.65000000,7.38500000,7.49300000,244738.27400000,1835933.20089400,7155
1548288000000,2019-01-24 00:00:00,NEO/USDT,7.45800000,7.67000000,7.37300000,7.64200000,289428.38500000,2175517.64200900,8818
1548201600000,2019-01-23 00:00:00,NEO/USDT,7.59100000,7.63400000,7.36800000,7.46100000,412351.58200000,3098568.14390700,10303
1548115200000,2019-01-22 00:00:00,NEO/USDT,7.40500000,7.71800000,7.05000000,7.60000000,541287.28100000,4043470.51389700,13713
1548028800000,2019-01-21 00:00:00,NEO/USDT,7.45600000,7.54200000,7.25100000,7.41000000,407563.48900000,3022374.25004800,10805
1547942400000,2019-01-20 00:00:00,NEO/USDT,7.89800000,8.05000000,7.22000000,7.45200000,685244.95300000,5188003.32671700,18192
1547856000000,2019-01-19 00:00:00,NEO/USDT,7.50300000,8.26200000,7.48700000,7.90100000,571976.82600000,4534765.33508500,15222
1547769600000,2019-01-18 00:00:00,NEO/USDT,7.66700000,7.70900000,7.41000000,7.50500000,295450.42500000,2226460.33855800,9876
1547683200000,2019-01-17 00:00:00,NEO/USDT,7.55200000,7.69400000,7.30700000,7.66400000,506996.33300000,3814616.88193500,16397
1547596800000,2019-01-16 00:00:00,NEO/USDT,7.41600000,7.79300000,7.35100000,7.55100000,547139.88000000,4133980.13779100,18074
1547510400000,2019-01-15 00:00:00,NEO/USDT,7.81200000,7.85100000,7.23600000,7.41800000,730736.40300000,5495121.86815100,23057
1547424000000,2019-01-14 00:00:00,NEO/USDT,6.98200000,7.84400000,6.98000000,7.81200000,835341.85200000,6258935.41680500,23730
1547337600000,2019-01-13 00:00:00,NEO/USDT,7.56200000,7.65800000,6.85400000,6.98400000,672258.37900000,4843650.74965700,22449
1547251200000,2019-01-12 00:00:00,NEO/USDT,7.73200000,7.75600000,7.45900000,7.56300000,430330.22800000,3280904.59103100,17099
1547164800000,2019-01-11 00:00:00,NEO/USDT,7.77100000,7.93000000,7.50900000,7.73500000,788749.00100000,6113020.53228700,27149
1547078400000,2019-01-10 00:00:00,NEO/USDT,9.00000000,9.37000000,7.40000000,7.77500000,1900834.62000000,15582096.04579600,51517
1546992000000,2019-01-09 00:00:00,NEO/USDT,9.00600000,9.65000000,8.89900000,8.99900000,1638995.71300000,15206961.06953300,43716
1546905600000,2019-01-08 00:00:00,NEO/USDT,8.36300000,9.33000000,8.15200000,9.00600000,1550365.86600000,13722687.79145100,42757
1546819200000,2019-01-07 00:00:00,NEO/USDT,8.46600000,8.82000000,8.15000000,8.36000000,1131945.45100000,9614780.40494500,33090
1546732800000,2019-01-06 00:00:00,NEO/USDT,7.72100000,8.70000000,7.53200000,8.46300000,1109127.99300000,9119336.56486200,27512
1546646400000,2019-01-05 00:00:00,NEO/USDT,7.45500000,7.83000000,7.45500000,7.72200000,448918.94000000,3442276.09107500,13614
1546560000000,2019-01-04 00:00:00,NEO/USDT,7.50800000,7.62400000,7.25500000,7.45500000,354826.34600000,2656763.11179400,10792
1546473600000,2019-01-03 00:00:00,NEO/USDT,7.89400000,7.92000000,7.35000000,7.52200000,454100.41500000,3462622.01642600,13280
1546387200000,2019-01-02 00:00:00,NEO/USDT,7.75500000,7.98000000,7.57100000,7.89900000,627670.32300000,4887043.91247200,14700
1546300800000,2019-01-01 00:00:00,NEO/USDT,7.42300000,7.79000000,7.28100000,7.75600000,324745.13900000,2430436.38759700,8615
1546214400000,2018-12-31 00:00:00,NEO/USDT,7.96300000,7.99600000,7.24000000,7.40900000,601249.50900000,4571518.82370800,14125
1546128000000,2018-12-30 00:00:00,NEO/USDT,7.68300000,8.08300000,7.50000000,7.95500000,745896.96400000,5854637.48025700,16751
1546041600000,2018-12-29 00:00:00,NEO/USDT,7.81200000,8.15000000,7.40000000,7.66300000,835427.85700000,6459076.16589900,19883
1545955200000,2018-12-28 00:00:00,NEO/USDT,6.80000000,7.98000000,6.65500000,7.80100000,1102712.11400000,8050298.93752300,21329
1545868800000,2018-12-27 00:00:00,NEO/USDT,7.68200000,7.73500000,6.67000000,6.79900000,941382.99500000,6727971.82862000,18471
1545782400000,2018-12-26 00:00:00,NEO/USDT,7.56000000,7.94800000,7.11100000,7.69500000,847808.25100000,6403438.86970700,18915
1545696000000,2018-12-25 00:00:00,NEO/USDT,8.31800000,8.36100000,7.00000000,7.55100000,1276477.95700000,9433668.34281700,28803
1545609600000,2018-12-24 00:00:00,NEO/USDT,7.55000000,9.00400000,7.54500000,8.32500000,2581230.99000000,21634529.55449400,52047
1545523200000,2018-12-23 00:00:00,NEO/USDT,6.98800000,7.97300000,6.94000000,7.54700000,1381072.54400000,10350649.61092000,30803
1545436800000,2018-12-22 00:00:00,NEO/USDT,6.81200000,7.00800000,6.63700000,6.98900000,582872.27100000,3972458.06963400,13095
1545350400000,2018-12-21 00:00:00,NEO/USDT,7.11800000,7.38600000,6.53000000,6.80400000,1389277.43800000,9696063.02266800,27343
1545264000000,2018-12-20 00:00:00,NEO/USDT,6.50100000,7.32500000,6.45000000,7.11800000,1496708.68700000,10439279.91804300,26659
1545177600000,2018-12-19 00:00:00,NEO/USDT,6.73700000,7.25000000,6.47400000,6.49500000,1421379.81700000,9790789.79618800,27653
1545091200000,2018-12-18 00:00:00,NEO/USDT,6.47500000,6.78000000,6.23000000,6.73700000,812395.86500000,5242573.11716600,18147
1545004800000,2018-12-17 00:00:00,NEO/USDT,5.67300000,6.66400000,5.65800000,6.46800000,845280.08500000,5296589.82920600,19814
1544918400000,2018-12-16 00:00:00,NEO/USDT,5.59700000,5.98800000,5.58400000,5.67500000,461649.34600000,2695016.22889100,10983
1544832000000,2018-12-15 00:00:00,NEO/USDT,5.62500000,5.67700000,5.42100000,5.58800000,251275.31000000,1394412.85637300,6750
1544745600000,2018-12-14 00:00:00,NEO/USDT,5.71100000,5.74300000,5.45900000,5.63000000,344705.08800000,1931432.75497900,9268
1544659200000,2018-12-13 00:00:00,NEO/USDT,5.96700000,5.99900000,5.58200000,5.71800000,427749.54900000,2490608.74891200,10614
1544572800000,2018-12-12 00:00:00,NEO/USDT,5.78300000,6.26600000,5.71800000,5.97800000,408473.41400000,2470669.38257600,10394
1544486400000,2018-12-11 00:00:00,NEO/USDT,6.03600000,6.16800000,5.67100000,5.79500000,440142.54600000,2584356.99919300,10570
1544400000000,2018-12-10 00:00:00,NEO/USDT,6.30100000,6.37900000,5.87600000,6.03400000,523444.82000000,3204669.39814400,12806
1544313600000,2018-12-09 00:00:00,NEO/USDT,5.91500000,6.84500000,5.91000000,6.30500000,608145.62000000,3866973.12809300,15364
1544227200000,2018-12-08 00:00:00,NEO/USDT,6.06300000,6.56000000,5.58100000,5.91500000,697756.81200000,4213226.76257200,19357
1544140800000,2018-12-07 00:00:00,NEO/USDT,6.01000000,6.35000000,5.39800000,6.06500000,1082692.98400000,6331229.28020100,28481
1544054400000,2018-12-06 00:00:00,NEO/USDT,7.03800000,7.35800000,5.97800000,6.01000000,707094.43300000,4712243.99029800,19022
1543968000000,2018-12-05 00:00:00,NEO/USDT,7.63700000,7.66400000,7.00000000,7.03800000,362171.78600000,2619296.57921100,11061
1543881600000,2018-12-04 00:00:00,NEO/USDT,7.37400000,7.98000000,7.05000000,7.62600000,468146.47800000,3545322.68194234,13404
1543795200000,2018-12-03 00:00:00,NEO/USDT,8.01100000,8.06000000,7.22500000,7.36300000,423471.68400000,3212934.44026500,13902
1543708800000,2018-12-02 00:00:00,NEO/USDT,8.14100000,8.46700000,7.88300000,8.01100000,511221.00500000,4148511.31703600,11603
1543622400000,2018-12-01 00:00:00,NEO/USDT,7.76400000,8.37000000,7.50800000,8.13900000,530849.38200000,4282324.31849900,12524
1543536000000,2018-11-30 00:00:00,NEO/USDT,8.46200000,8.54000000,7.36900000,7.77200000,646938.92900000,5133048.59193400,16799
1543449600000,2018-11-29 00:00:00,NEO/USDT,8.36500000,8.95000000,7.96900000,8.46200000,832762.25500000,6992610.91737400,21540
1543363200000,2018-11-28 00:00:00,NEO/USDT,7.35900000,8.86000000,7.33900000,8.36500000,1299803.66400000,10570377.96204500,26452
1543276800000,2018-11-27 00:00:00,NEO/USDT,7.26700000,7.45000000,6.81000000,7.35800000,620891.24700000,4425165.36999300,16147
1543190400000,2018-11-26 00:00:00,NEO/USDT,7.84100000,8.05700000,7.00000000,7.28000000,1058279.82100000,7956513.33238000,28067
1543104000000,2018-11-25 00:00:00,NEO/USDT,7.58500000,8.18800000,6.86000000,7.84100000,1203935.62200000,8986247.82458400,30930
1543017600000,2018-11-24 00:00:00,NEO/USDT,8.73400000,9.12700000,7.36200000,7.58600000,699961.19000000,5782497.53919900,18907
1542931200000,2018-11-23 00:00:00,NEO/USDT,8.42900000,8.88900000,8.02300000,8.74200000,903145.21700000,7557116.00109100,24359
1542844800000,2018-11-22 00:00:00,NEO/USDT,9.35700000,9.50500000,8.35500000,8.42900000,719424.32800000,6481610.34733100,18240
1542758400000,2018-11-21 00:00:00,NEO/USDT,9.14400000,9.59100000,8.67100000,9.35700000,1086921.52500000,9985698.88890500,32798
1542672000000,2018-11-20 00:00:00,NEO/USDT,10.25500000,10.60000000,8.21000000,9.12700000,1616246.74400000,15130954.95788500,59906
1542585600000,2018-11-19 00:00:00,NEO/USDT,12.68600000,12.68600000,10.10000000,10.27100000,819771.93400000,8966582.62211800,36258
1542499200000,2018-11-18 00:00:00,NEO/USDT,12.59100000,12.85000000,12.51000000,12.68600000,171576.74100000,2172841.11309300,8322
1542412800000,2018-11-17 00:00:00,NEO/USDT,12.86200000,12.88400000,12.48000000,12.59000000,160425.90000000,2021249.33132800,9183
1542326400000,2018-11-16 00:00:00,NEO/USDT,13.26700000,13.33700000,12.60000000,12.87300000,318948.26500000,4130552.94920600,15995
1542240000000,2018-11-15 00:00:00,NEO/USDT,13.91900000,14.02000000,12.20200000,13.26900000,583575.91300000,7619789.94966700,27752
1542153600000,2018-11-14 00:00:00,NEO/USDT,15.57100000,15.62000000,12.81500000,13.94600000,568213.50300000,7963140.02724200,29092
1542067200000,2018-11-13 00:00:00,NEO/USDT,15.93900000,15.94500000,15.50500000,15.57100000,170848.35900000,2676526.11799700,9295
1541980800000,2018-11-12 00:00:00,NEO/USDT,16.18100000,16.35000000,15.70000000,15.92300000,133578.91300000,2132974.58645100,8370
1541894400000,2018-11-11 00:00:00,NEO/USDT,15.99200000,16.23000000,15.51000000,16.18000000,143606.31000000,2277501.59960300,8140
1541808000000,2018-11-10 00:00:00,NEO/USDT,16.01900000,16.39800000,15.96000000,15.99100000,98493.35100000,1592644.61659600,6461
1541721600000,2018-11-09 00:00:00,NEO/USDT,16.39800000,16.59700000,15.90000000,16.00800000,137192.07700000,2219311.81930600,8001
1541635200000,2018-11-08 00:00:00,NEO/USDT,16.83100000,16.94200000,16.32900000,16.40900000,211878.97400000,3507063.46473500,11866
1541548800000,2018-11-07 00:00:00,NEO/USDT,17.10000000,17.58300000,16.60600000,16.83200000,331675.75900000,5651425.58002800,16048
1541462400000,2018-11-06 00:00:00,NEO/USDT,16.42300000,17.19200000,16.41500000,17.11800000,303220.14200000,5105963.79954000,15478
1541376000000,2018-11-05 00:00:00,NEO/USDT,16.91000000,16.92000000,16.28000000,16.41500000,227442.09600000,3763534.09353600,11708
1541289600000,2018-11-04 00:00:00,NEO/USDT,16.00800000,17.19700000,15.82000000,16.89700000,363855.54200000,6024240.64745700,18431
1541203200000,2018-11-03 00:00:00,NEO/USDT,16.29600000,16.31200000,15.80600000,15.98400000,184211.71200000,2959399.51739000,8453
1541116800000,2018-11-02 00:00:00,NEO/USDT,15.83900000,16.35300000,15.81800000,16.29600000,247793.53200000,3990452.00437500,13442
1541030400000,2018-11-01 00:00:00,NEO/USDT,15.46800000,15.90000000,15.27200000,15.84000000,175893.01400000,2729367.78801200,9077
1540944000000,2018-10-31 00:00:00,NEO/USDT,15.24800000,15.52900000,14.59900000,15.46800000,254426.66200000,3869955.26394500,12672
1540857600000,2018-10-30 00:00:00,NEO/USDT,15.46400000,15.56100000,15.16000000,15.24800000,174422.18800000,2683584.18448200,8957
1540771200000,2018-10-29 00:00:00,NEO/USDT,16.22000000,16.29900000,15.00000000,15.46500000,288370.81800000,4515961.07903600,13954
1540684800000,2018-10-28 00:00:00,NEO/USDT,16.13400000,16.30000000,16.08900000,16.21700000,141535.86300000,2292271.93284200,6332
1540598400000,2018-10-27 00:00:00,NEO/USDT,16.40300000,16.53600000,16.07500000,16.13400000,162077.40700000,2640178.92352000,7758
1540512000000,2018-10-26 00:00:00,NEO/USDT,16.71000000,16.78400000,15.87000000,16.38600000,266332.78200000,4362537.28484000,11589
1540425600000,2018-10-25 00:00:00,NEO/USDT,16.93400000,16.96500000,16.65000000,16.70900000,175532.54100000,2941201.94014900,8396
1540339200000,2018-10-24 00:00:00,NEO/USDT,16.82700000,17.09500000,16.73000000,16.93400000,261913.00400000,4440689.97635000,11434
1540252800000,2018-10-23 00:00:00,NEO/USDT,17.03900000,17.07100000,16.68000000,16.82700000,198544.38900000,3344546.60052200,8883
1540166400000,2018-10-22 00:00:00,NEO/USDT,16.77500000,17.29200000,16.61700000,17.05000000,417179.85500000,7059888.73992200,15424
1540080000000,2018-10-21 00:00:00,NEO/USDT,16.90300000,17.20000000,16.72000000,16.79500000,453858.76200000,7722438.26636300,15199
1539993600000,2018-10-20 00:00:00,NEO/USDT,16.73700000,17.11300000,16.52100000,16.90300000,434063.99900000,7323869.28884000,14356
1539907200000,2018-10-19 00:00:00,NEO/USDT,16.92000000,17.03500000,16.60000000,16.73700000,352920.88500000,5925462.27557800,12485
1539820800000,2018-10-18 00:00:00,NEO/USDT,17.16800000,18.16200000,16.71100000,16.92200000,748598.24300000,12997764.43514600,28448
1539734400000,2018-10-17 00:00:00,NEO/USDT,16.84200000,17.33300000,16.72000000,17.17900000,551933.46300000,9432421.65847800,19673
1539648000000,2018-10-16 00:00:00,NEO/USDT,16.65500000,16.96100000,16.40000000,16.86700000,437450.07500000,7273730.04879400,15819
1539561600000,2018-10-15 00:00:00,NEO/USDT,15.78400000,18.70000000,15.51400000,16.65600000,1153037.85300000,19583501.55808000,45980
1539475200000,2018-10-14 00:00:00,NEO/USDT,15.97000000,16.46900000,15.64900000,15.81400000,528065.34400000,8541533.52581300,16995
1539388800000,2018-10-13 00:00:00,NEO/USDT,15.70700000,16.09400000,15.70100000,15.95800000,413719.07900000,6595397.14165900,14913
1539302400000,2018-10-12 00:00:00,NEO/USDT,15.54900000,16.29400000,15.25000000,15.74700000,463041.25900000,7355001.79436300,18644
1539216000000,2018-10-11 00:00:00,NEO/USDT,18.26000000,18.29400000,15.40100000,15.57000000,945106.08600000,15493412.54148500,39728
1539129600000,2018-10-10 00:00:00,NEO/USDT,18.32900000,18.39000000,17.88100000,18.26700000,516770.51300000,9399082.58694300,17350
1539043200000,2018-10-09 00:00:00,NEO/USDT,18.55800000,18.62400000,18.05000000,18.32900000,564358.00200000,10353963.41059300,18368
1538956800000,2018-10-08 00:00:00,NEO/USDT,18.21900000,18.82400000,18.11600000,18.55800000,634233.56900000,11700909.96906300,20603
1538870400000,2018-10-07 00:00:00,NEO/USDT,17.94300000,18.29000000,17.90000000,18.20700000,457368.99100000,8268284.34067400,14346
1538784000000,2018-10-06 00:00:00,NEO/USDT,18.22400000,18.62000000,17.83000000,17.96100000,476808.47900000,8646528.70272600,15953
1538697600000,2018-10-05 00:00:00,NEO/USDT,17.99600000,18.33500000,17.80000000,18.20700000,467505.86200000,8420238.41791000,15058
1538611200000,2018-10-04 00:00:00,NEO/USDT,18.02600000,18.40000000,17.90000000,17.99600000,532363.95100000,9690581.01532400,16794
1538524800000,2018-10-03 00:00:00,NEO/USDT,18.45300000,18.51800000,17.68800000,18.02600000,544804.59800000,9782422.93855000,20038
1538438400000,2018-10-02 00:00:00,NEO/USDT,18.69500000,18.84800000,18.01200000,18.45100000,547063.36200000,10156770.35088300,19311
1538352000000,2018-10-01 00:00:00,NEO/USDT,18.94700000,19.15800000,18.23000000,18.71300000,552283.50900000,10360311.69442800,19701
1538265600000,2018-09-30 00:00:00,NEO/USDT,19.18100000,19.28800000,18.50000000,18.93600000,566345.17000000,10744941.45720700,21297
1538179200000,2018-09-29 00:00:00,NEO/USDT,19.24300000,19.32100000,18.40000000,19.16000000,584093.95500000,11032881.33516000,23129
1538092800000,2018-09-28 00:00:00,NEO/USDT,19.02400000,20.66000000,18.57900000,19.27200000,1265175.67100000,24709453.45603000,49720
1538006400000,2018-09-27 00:00:00,NEO/USDT,17.80900000,19.33000000,17.46000000,19.00600000,749207.00000000,13826011.43276200,28842
1537920000000,2018-09-26 00:00:00,NEO/USDT,18.21000000,18.66300000,17.38300000,17.81400000,632178.90900000,11390524.88470800,26105
1537833600000,2018-09-25 00:00:00,NEO/USDT,18.44600000,18.44600000,17.00000000,18.20900000,649111.04600000,11451243.28230800,27434
1537747200000,2018-09-24 00:00:00,NEO/USDT,19.58000000,19.72000000,18.13200000,18.44800000,715649.35400000,13471414.84102100,29293
1537660800000,2018-09-23 00:00:00,NEO/USDT,18.83800000,20.80000000,18.64300000,19.56200000,876987.86100000,17293626.40713900,33715
1537574400000,2018-09-22 00:00:00,NEO/USDT,19.84400000,20.23000000,18.32700000,18.84000000,691621.16000000,13143809.19195800,23791
1537488000000,2018-09-21 00:00:00,NEO/USDT,18.18600000,20.37900000,17.75700000,19.84600000,1502090.82800000,28528483.85164900,47561
1537401600000,2018-09-20 00:00:00,NEO/USDT,17.11300000,18.57400000,16.96400000,18.18600000,835783.68500000,14641463.72006700,25370
1537315200000,2018-09-19 00:00:00,NEO/USDT,16.85200000,17.40000000,16.25000000,17.09300000,689844.06200000,11718315.10241300,23109
1537228800000,2018-09-18 00:00:00,NEO/USDT,16.49800000,17.40000000,16.29000000,16.86300000,628833.60200000,10597831.78628800,20526
1537142400000,2018-09-17 00:00:00,NEO/USDT,17.96300000,18.30000000,16.20000000,16.49100000,1000522.02000000,17234386.77812200,32071
1537056000000,2018-09-16 00:00:00,NEO/USDT,17.97500000,18.12700000,17.18000000,17.96000000,541164.63900000,9625312.61504900,19844
1536969600000,2018-09-15 00:00:00,NEO/USDT,17.73500000,18.47600000,17.73500000,17.96700000,622069.61100000,11313106.34150400,20127
1536883200000,2018-09-14 00:00:00,NEO/USDT,18.22900000,18.75000000,17.61500000,17.73500000,859060.43200000,15588342.05892800,30701
1536796800000,2018-09-13 00:00:00,NEO/USDT,17.64600000,18.75000000,17.58900000,18.24300000,1103501.89800000,20060093.51748800,36158
1536710400000,2018-09-12 00:00:00,NEO/USDT,17.72700000,17.79900000,16.13600000,17.65500000,911939.81600000,15498502.69925000,31239
1536624000000,2018-09-11 00:00:00,NEO/USDT,18.49700000,18.81700000,16.90100000,17.73000000,860817.41800000,15426527.41856900,28006
1536537600000,2018-09-10 00:00:00,NEO/USDT,18.40600000,19.00000000,18.12300000,18.49400000,666471.51900000,12375532.30888700,24323
1536451200000,2018-09-09 00:00:00,NEO/USDT,17.90100000,19.39000000,17.50000000,18.42000000,891163.04600000,16504477.11605300,32479
1536364800000,2018-09-08 00:00:00,NEO/USDT,19.47900000,20.10000000,17.59700000,17.90100000,816063.00100000,15517473.71915100,31081
1536278400000,2018-09-07 00:00:00,NEO/USDT,20.45000000,20.89000000,18.70000000,19.51800000,1185634.52200000,23629720.57482300,40906
1536192000000,2018-09-06 00:00:00,NEO/USDT,19.28600000,20.61900000,18.00100000,20.45600000,1707493.35000000,32800935.87602800,56273
1536105600000,2018-09-05 00:00:00,NEO/USDT,24.19000000,24.87200000,19.11700000,19.29800000,1782342.34800000,38848643.50646500,64893
1536019200000,2018-09-04 00:00:00,NEO/USDT,23.00200000,25.32100000,22.40000000,24.19100000,1227624.19500000,29455376.83641500,45929
1535932800000,2018-09-03 00:00:00,NEO/USDT,22.11500000,23.70000000,21.10000000,23.00500000,903280.58400000,20234941.44580600,36763
1535846400000,2018-09-02 00:00:00,NEO/USDT,22.55100000,23.36800000,21.44100000,22.11600000,1017739.48800000,22688975.18250100,41291
1535760000000,2018-09-01 00:00:00,NEO/USDT,20.08200000,23.27000000,20.03100000,22.56700000,980634.26700000,21390553.53925500,43086
1535673600000,2018-08-31 00:00:00,NEO/USDT,19.56900000,20.38000000,18.92000000,20.03000000,682248.96100000,13413296.40875600,27266
1535587200000,2018-08-30 00:00:00,NEO/USDT,19.72100000,20.12500000,18.40300000,19.56000000,759291.05100000,14521100.50561900,31097
1535500800000,2018-08-29 00:00:00,NEO/USDT,21.26700000,21.33100000,19.36600000,19.74600000,952761.60400000,19359147.99185600,39036
1535414400000,2018-08-28 00:00:00,NEO/USDT,20.68100000,21.74000000,19.70000000,21.26700000,1057017.03400000,21897985.46014700,46585
1535328000000,2018-08-27 00:00:00,NEO/USDT,17.51200000,20.81600000,17.25200000,20.74000000,1032669.25500000,19463066.21114400,40917
1535241600000,2018-08-26 00:00:00,NEO/USDT,17.59100000,17.71400000,16.74100000,17.51300000,560146.24700000,9662716.44119600,21393
1535155200000,2018-08-25 00:00:00,NEO/USDT,17.71900000,18.50000000,17.26000000,17.59500000,654420.86500000,11620738.61280900,23355
1535068800000,2018-08-24 00:00:00,NEO/USDT,17.78400000,17.92600000,16.98000000,17.71800000,604466.78500000,10595584.70300800,23979
1534982400000,2018-08-23 00:00:00,NEO/USDT,16.43400000,17.82100000,16.36600000,17.77000000,633368.08100000,10777434.82758700,24833
1534896000000,2018-08-22 00:00:00,NEO/USDT,17.83700000,19.39900000,15.90000000,16.37500000,871933.60000000,15453729.24926600,36106
1534809600000,2018-08-21 00:00:00,NEO/USDT,17.08700000,18.24100000,16.91800000,17.83800000,613722.39500000,10801169.89574700,25657
1534723200000,2018-08-20 00:00:00,NEO/USDT,19.49400000,19.78800000,16.83000000,17.08700000,743607.75600000,13728837.09122900,33808
1534636800000,2018-08-19 00:00:00,NEO/USDT,18.69700000,20.10000000,17.63900000,19.50500000,918144.96300000,17464360.99555100,35794
1534550400000,2018-08-18 00:00:00,NEO/USDT,20.67000000,21.09000000,17.10000000,18.73100000,1150197.26500000,21754826.33173900,48552
1534464000000,2018-08-17 00:00:00,NEO/USDT,16.00200000,20.76500000,15.81700000,20.67000000,1370875.43700000,24943304.37100600,54125
1534377600000,2018-08-16 00:00:00,NEO/USDT,15.60000000,17.25000000,15.38000000,15.99600000,884510.83900000,14514478.71093200,35669
1534291200000,2018-08-15 00:00:00,NEO/USDT,16.00600000,17.69100000,15.44700000,15.57600000,1134877.08700000,18688221.12391200,47287
1534204800000,2018-08-14 00:00:00,NEO/USDT,15.66000000,16.26000000,13.80000000,16.00600000,961386.35100000,14264382.75370400,41721
1534118400000,2018-08-13 00:00:00,NEO/USDT,18.45700000,18.96200000,15.57500000,15.67200000,609297.37300000,10626402.68791300,27906
1534032000000,2018-08-12 00:00:00,NEO/USDT,18.41200000,19.25100000,18.00000000,18.49700000,447923.77100000,8352338.41585000,21802
1533945600000,2018-08-11 00:00:00,NEO/USDT,19.76000000,19.84000000,17.34100000,18.34200000,702108.08900000,12898079.23271500,36433
1533859200000,2018-08-10 00:00:00,NEO/USDT,22.29700000,22.70000000,19.33000000,19.75900000,559295.65400000,11782216.69489900,30830
1533772800000,2018-08-09 00:00:00,NEO/USDT,21.75900000,23.00000000,20.80000000,22.29600000,530105.08700000,11754615.81959500,29057
1533686400000,2018-08-08 00:00:00,NEO/USDT,25.09800000,25.09800000,21.01300000,21.74000000,659118.82200000,15094963.51418200,36761
1533600000000,2018-08-07 00:00:00,NEO/USDT,26.09500000,27.68100000,24.72100000,25.09800000,493411.84700000,12972519.23574200,27035
1533513600000,2018-08-06 00:00:00,NEO/USDT,27.57300000,28.33700000,25.72500000,26.06400000,429455.12000000,11586285.17774500,21078
1533427200000,2018-08-05 00:00:00,NEO/USDT,26.68500000,27.79800000,26.14700000,27.57600000,383712.63700000,10355206.02087400,15675
1533340800000,2018-08-04 00:00:00,NEO/USDT,27.87900000,28.92300000,26.16800000,26.72900000,423702.21800000,11586981.69974400,21435
1533254400000,2018-08-03 00:00:00,NEO/USDT,28.17100000,28.48000000,26.42000000,27.89900000,425146.31700000,11655217.24909800,22640
1533168000000,2018-08-02 00:00:00,NEO/USDT,29.65000000,30.00000000,27.65000000,28.17000000,413945.37900000,11859033.50145000,20545
1533081600000,2018-08-01 00:00:00,NEO/USDT,29.73000000,30.28900000,28.50000000,29.66400000,420314.38100000,12346841.71014100,22590
1532995200000,2018-07-31 00:00:00,NEO/USDT,31.91000000,32.14000000,29.06800000,29.72900000,420755.64400000,12870405.95706800,25827
1532908800000,2018-07-30 00:00:00,NEO/USDT,33.41100000,33.54000000,31.42300000,31.91300000,369204.95600000,12010099.91029800,20190
1532822400000,2018-07-29 00:00:00,NEO/USDT,33.91300000,34.50800000,33.20100000,33.39500000,326573.77300000,11005103.80397400,15065
1532736000000,2018-07-28 00:00:00,NEO/USDT,33.44700000,34.07500000,32.45700000,33.91600000,375326.45200000,12489445.36416800,17945
1532649600000,2018-07-27 00:00:00,NEO/USDT,33.04500000,33.92000000,32.15600000,33.44700000,413764.58700000,13720145.58856500,21226
1532563200000,2018-07-26 00:00:00,NEO/USDT,34.11000000,35.50000000,32.61900000,33.03800000,501769.32400000,17299199.75807600,27324
1532476800000,2018-07-25 00:00:00,NEO/USDT,33.73400000,35.55000000,33.37000000,34.14400000,513281.05200000,17622333.42847000,30344
1532390400000,2018-07-24 00:00:00,NEO/USDT,32.11000000,35.79000000,31.26000000,33.73400000,655323.99500000,22034307.26299200,41457
1532304000000,2018-07-23 00:00:00,NEO/USDT,33.10900000,34.58300000,32.11000000,32.11000000,431556.95200000,14370736.06824100,27112
1532217600000,2018-07-22 00:00:00,NEO/USDT,34.15000000,34.89900000,32.55200000,33.12900000,373578.89600000,12716631.92347000,21129
