pair,cmo_period,oversold_value,overbought_value,entry_size,poloniex_period,starting_capital,final_equity,net_profit,max_drawdown,sharpe_ratio,sortino_ratio,alpha,beta,fees_paid,starting_capital,final_benchmark_equity,final_benchmark_profit,benchmark_max_drawdown,longs,sells,shorts,covers,total_trades
AMP_USDT,7,-50,50,3.5,7200,10,10.131452721449325,0.13145272144932463,-56.6425918152649,0.16160214538652856,0.24756202414902315,-0.04100488917389765,0.445070561594918,0.5689157800000002,10,17.64787365677062,7.647873656770621,-67.8866028167204,65,65,0,0,130
AMP_USDT,7,-50,50,4.0,7200,10,11.890268193147984,1.8902681931479837,-46.76481996059481,0.21421859526545803,0.32933720215930856,-0.02265325272733571,0.41300970285798405,0.6523672100000005,10,17.64787365677062,7.647873656770621,-67.8866028167204,65,65,0,0,130
AMP_USDT,7,-50,50,4.5,7200,10,11.929788018703256,1.9297880187032561,-50.19483160490671,0.21914819612382358,0.3393195199392869,-0.02143630411368903,0.4294872540855678,0.6886668100000001,10,17.64787365677062,7.647873656770621,-67.8866028167204,61,61,0,0,122
AMP_USDT,7,-50,50,5.0,7200,10,8.691433800672748,-1.3085661993272524,-47.19813503158055,0.08525564386709508,0.1284065652007769,-0.05580924980603344,0.3877895561117192,0.6108635599999999,10,17.64787365677062,7.647873656770621,-67.8866028167204,49,49,0,0,98
AMP_USDT,8,-50,50,1.0,7200,10,21.332812968707792,11.332812968707792,-54.39943334112275,0.42247868559530694,0.6683126089898497,0.033137613783773306,0.5811083523124775,0.2573941900000002,10,17.64787365677062,7.647873656770621,-67.8866028167204,100,95,0,0,195
AMP_USDT,8,-50,50,1.5,7200,10,20.55745606226419,10.557456062264194,-57.95951635235299,0.41254172242482134,0.6535654170104174,0.04131290349744565,0.5002713560688791,0.33196430999999993,10,17.64787365677062,7.647873656770621,-67.8866028167204,85,85,0,0,170
AMP_USDT,8,-50,50,2.0,7200,10,19.95816397381971,9.958163973819708,-54.9969071682982,0.40721232559908654,0.6438924750336297,0.038582967247630315,0.4624086640184368,0.3874643000000004,10,17.64787365677062,7.647873656770621,-67.8866028167204,75,75,0,0,150
AMP_USDT,8,-50,50,2.5,7200,10,17.68269815687307,7.6826981568730695,-55.83714548912665,0.36409585893694846,0.5733000735124615,0.025395240569486107,0.46189358900489097,0.40336640999999973,10,17.64787365677062,7.647873656770621,-67.8866028167204,63,63,0,0,126
AMP_USDT,8,-50,50,3.0,7200,10,19.483727820489975,9.483727820489975,-52.246704710256445,0.4008037859410774,0.6315430758753423,0.03626020609152736,0.4482656408272718,0.47687060999999986,10,17.64787365677062,7.647873656770621,-67.8866028167204,62,62,0,0,124
AMP_USDT,8,-50,50,3.5,7200,10,15.04825060341434,5.048250603414338,-56.81241680311295,0.30732920065325436,0.4801953162543332,0.006099437176783795,0.4551467410815553,0.43506917000000017,10,17.64787365677062,7.647873656770621,-67.8866028167204,49,49,0,0,98
AMP_USDT,8,-50,50,4.0,7200,10,15.270483709573456,5.2704837095734565,-51.41057471196755,0.3124780423191426,0.4933099190600248,0.008454120966301007,0.4186376411535248,0.44659734000000023,10,17.64787365677062,7.647873656770621,-67.8866028167204,44,44,0,0,88
AMP_USDT,8,-50,50,4.5,7200,10,13.44355260501878,3.4435526050187804,-55.10829054422327,0.2648661794536415,0.4121110429290239,-0.006590931074416012,0.43025753215413814,0.46556083999999986,10,17.64787365677062,7.647873656770621,-67.8866028167204,41,41,0,0,82
AMP_USDT,8,-50,50,5.0,7200,10,14.658008352303789,4.6580083523037885,-58.47282632131648,0.2981021361186962,0.4660340511361481,0.004149921362098684,0.45367797644195107,0.4933308700000001,10,17.64787365677062,7.647873656770621,-67.8866028167204,39,39,0,0,78
AMP_USDT,9,-50,50,1.0,7200,10,20.129348815273236,10.129348815273236,-55.58724923038376,0.402982088417912,0.6416839584829339,0.027448079841762164,0.5848038361557965,0.27055777000000014,10,17.64787365677062,7.647873656770621,-67.8866028167204,107,100,0,0,207
AMP_USDT,9,-50,50,1.5,7200,10,15.886190106626632,5.886190106626632,-55.64239327418095,0.3264364614010616,0.521429546104096,0.008789514204624534,0.5073164030737436,0.31861786999999997,10,17.64787365677062,7.647873656770621,-67.8866028167204,83,83,0,0,166
AMP_USDT,9,-50,50,2.0,7200,10,12.961923569721232,2.9619235697212325,-58.32098407691318,0.2593164119903816,0.4102804219531532,-0.013823181998893978,0.5074821135490556,0.3387079200000003,10,17.64787365677062,7.647873656770621,-67.8866028167204,67,67,0,0,134
AMP_USDT,9,-50,50,2.5,7200,10,13.199892284025543,3.199892284025543,-56.18495078770959,0.2622670411426849,0.41786413534497807,-0.012223238346431397,0.48829319352150935,0.3852558199999998,10,17.64787365677062,7.647873656770621,-67.8866028167204,61,61,0,0,122
AMP_USDT,9,-50,50,3.0,7200,10,11.672530530018307,1.6725305300183066,-59.362612912154376,0.2220632215138038,0.3495879784869361,-0.02594924650767684,0.49442722472800954,0.3920941799999998,10,17.64787365677062,7.647873656770621,-67.8866028167204,52,52,0,0,104
AMP_USDT,9,-50,50,3.5,7200,10,9.801988374543402,-0.19801162545659778,-60.80939102360201,0.15983093642418036,0.24801685339522786,-0.04562507799817484,0.4810915382080202,0.36725304000000014,10,17.64787365677062,7.647873656770621,-67.8866028167204,42,42,0,0,84
AMP_USDT,9,-50,50,4.0,7200,10,11.02917428093069,1.0291742809306896,-51.264239712131,0.186154314757069,0.29174689491579486,-0.03289875417285337,0.42866335570331876,0.4012889700000002,10,17.64787365677062,7.647873656770621,-67.8866028167204,40,40,0,0,80
AMP_USDT,9,-50,50,4.5,7200,10,11.396924216921011,1.3969242169210112,-55.08646603911744,0.2035923784168553,0.32138615867987647,-0.02899301762113748,0.4494499220179273,0.41799925999999993,10,17.64787365677062,7.647873656770621,-67.8866028167204,37,37,0,0,74
AMP_USDT,9,-50,50,5.0,7200,10,11.552138075204187,1.5521380752041871,-58.580652528406354,0.2188905303397563,0.346789177259139,-0.02651140399461642,0.4936647882257283,0.46444362000000006,10,17.64787365677062,7.647873656770621,-67.8866028167204,37,37,0,0,74
